,电影,票房占比,综合票房,场均人次,排片占比,上座率
14673,龙拳小子,0.1%,12.97,20,0.1%,25.0%
14674,老阿姨,0.1%,11.22,74,<0.1%,64.9%
14675,微微一笑很倾城,0.1%,10.00,233,<0.1%,100%
14676,大鱼海棠,0.1%,8.73,9,0.1%,10.9%
14677,陆垚知马俐,<0.1%,5.38,7,0.1%,10.3%
14678,哆啦A梦：新·大雄的日本诞生,<0.1%,4.87,5,0.1%,5.8%
14679,超级保镖,<0.1%,4.83,52,<0.1%,100%
14680,我们诞生在中国,<0.1%,1.45,154,<0.1%,--
14681,宝贝当家,<0.1%,1.43,3,0.1%,5.6%
14682,巴霍巴利王：开端,<0.1%,1.36,5,<0.1%,9.9%
14683,惊天大逆转,<0.1%,1.30,6,<0.1%,10.6%
14684,狼兵吼,<0.1%,1.16,3,<0.1%,4.8%
14685,李三娘,<0.1%,1.13,29,<0.1%,--
14686,使徒行者,50.1%,5700.48,32,28.7%,25.8%
14687,盗墓笔记,27.3%,3101.96,14,30.1%,8.9%
14688,爱宠大机密,11.9%,1358.32,15,13.7%,12.9%
14689,夏有乔木 雅望天堂,3.6%,412.44,7,9.3%,7.2%
14690,绝地逃亡,2.8%,326.62,11,4.4%,11.5%
14691,危城,0.8%,92.97,23,0.5%,14.4%
14692,谎言西西里,0.5%,67.12,3,5.5%,2.2%
14693,我最好朋友的婚礼,0.5%,61.02,4,2.5%,4.3%
14694,神秘世界历险记3,0.5%,58.19,10,0.9%,10.3%
14695,微微一笑很倾城,0.3%,38.90,16,0.3%,11.4%
14696,封神传奇,0.3%,37.89,5,1.1%,6.7%
14697,泰山归来：险战丛林,0.1%,22.27,8,0.3%,9.1%
14698,古曼,0.1%,15.95,5,0.7%,6.2%
14699,老阿姨,<0.1%,11.24,69,<0.1%,58.2%
14700,龙拳小子,<0.1%,8.22,18,<0.1%,25.9%
14701,寒战2,<0.1%,7.49,8,0.1%,8.3%
14702,那件疯狂的小事叫爱情,<0.1%,7.09,16,<0.1%,15.8%
14703,大鱼海棠,<0.1%,5.99,9,<0.1%,10.6%
14704,陆垚知马俐,<0.1%,2.93,8,<0.1%,11.2%
14705,哆啦A梦：新·大雄的日本诞生,<0.1%,2.72,5,0.1%,7.0%
14706,我们诞生在中国,<0.1%,1.86,59,<0.1%,100%
14707,惊天大逆转,<0.1%,1.28,8,<0.1%,16.1%
14708,狼兵吼,<0.1%,1.12,4,<0.1%,8.6%
14709,李三娘,<0.1%,1.11,28,<0.1%,--
14710,使徒行者,26.4%,4740.52,38,19.2%,30.4%
14711,微微一笑很倾城,26.4%,4737.11,31,21.6%,24.7%
14712,危城,18.8%,3385.29,26,17.1%,19.2%
14713,盗墓笔记,13.9%,2509.39,21,14.7%,14.5%
14714,爱宠大机密,4.8%,866.21,24,5.0%,20.6%
14715,那件疯狂的小事叫爱情,4.3%,777.20,13,9.7%,12.3%
14716,我们诞生在中国,1.6%,293.32,22,1.9%,23.3%
14717,诺亚方舟漂流记,1.1%,201.02,10,3.3%,10.3%
14718,海洋之歌,1.0%,186.68,11,2.9%,11.2%
14719,绝地逃亡,0.4%,74.95,12,0.8%,14.0%
14720,夏有乔木 雅望天堂,0.3%,66.80,7,1.2%,10.1%
14721,老阿姨,0.1%,18.58,106,<0.1%,100%
14722,神秘世界历险记3,<0.1%,15.56,12,0.1%,13.0%
14723,封神传奇,<0.1%,9.35,6,0.1%,9.6%
14724,龙拳小子,<0.1%,9.19,38,<0.1%,52.8%
14725,泰山归来：险战丛林,<0.1%,7.91,13,<0.1%,14.4%
14726,古曼,<0.1%,6.89,5,0.3%,7.6%
14727,谎言西西里,<0.1%,6.05,3,0.4%,2.8%
14728,我最好朋友的婚礼,<0.1%,4.18,4,0.2%,5.3%
14729,寒战2,<0.1%,3.71,14,<0.1%,13.4%
14730,狼兵吼,<0.1%,3.22,17,<0.1%,33.5%
14731,少年师爷之大禹宝藏,<0.1%,1.91,61,<0.1%,69.2%
14732,大火种,<0.1%,1.56,77,<0.1%,100%
14733,新大头儿子和小头爸爸2一日成才,<0.1%,1.46,42,<0.1%,44.5%
14734,大鱼海棠,<0.1%,1.41,8,<0.1%,8.9%
14735,李三娘,<0.1%,1.16,32,<0.1%,--
14736,岛囧,<0.1%,1.14,2,<0.1%,2.8%
14737,使徒行者,32.6%,6839.30,48,21.1%,36.0%
14738,微微一笑很倾城,18.2%,3821.63,24,21.5%,19.1%
14739,盗墓笔记,15.6%,3281.93,29,13.9%,19.9%
14740,危城,14.6%,3066.13,26,15.5%,19.3%
14741,爱宠大机密,8.5%,1789.69,38,6.3%,32.3%
14742,那件疯狂的小事叫爱情,2.9%,616.81,11,8.1%,10.9%
14743,我们诞生在中国,2.4%,518.95,33,2.1%,32.3%
14744,海洋之歌,1.5%,321.51,19,2.7%,19.2%
14745,诺亚方舟漂流记,1.3%,282.92,14,3.0%,15.6%
14746,绝地逃亡,0.5%,109.53,17,0.8%,20.8%
14747,精灵王座,0.4%,86.14,8,1.5%,8.2%
14748,夏有乔木 雅望天堂,0.3%,71.13,9,0.9%,13.1%
14749,神秘世界历险记3,0.1%,40.06,21,0.2%,22.8%
14750,新大头儿子和小头爸爸2一日成才,0.1%,23.70,28,0.1%,25.2%
14751,泰山归来：险战丛林,<0.1%,14.77,20,<0.1%,22.6%
14752,老阿姨,<0.1%,11.53,117,<0.1%,100%
14753,封神传奇,<0.1%,9.97,6,0.2%,9.2%
14754,古曼,<0.1%,9.06,6,0.3%,9.0%
14755,寒战2,<0.1%,7.59,23,<0.1%,29.7%
14756,龙拳小子,<0.1%,7.36,31,<0.1%,49.5%
14757,我最好朋友的婚礼,<0.1%,6.96,5,0.1%,10.0%
14758,谎言西西里,<0.1%,6.83,4,0.2%,5.1%
14759,陆垚知马俐,<0.1%,4.90,39,<0.1%,100%
14760,大鱼海棠,<0.1%,3.73,15,<0.1%,18.9%
14761,少年师爷之大禹宝藏,<0.1%,3.51,60,<0.1%,66.1%
14762,吉祥宝宝之我是食神,<0.1%,2.40,300,<0.1%,86.9%
14763,快手枪手快枪手,<0.1%,1.97,48,<0.1%,100%
14764,惊天大逆转,<0.1%,1.59,38,<0.1%,72.8%
14765,绝战,<0.1%,1.32,220,<0.1%,76.3%
14766,使徒行者,33.3%,6570.48,43,22.6%,31.6%
14767,微微一笑很倾城,18.4%,3642.01,24,20.8%,19.1%
14768,盗墓笔记,15.4%,3046.53,27,14.1%,18.6%
14769,危城,13.0%,2567.07,23,14.8%,17.5%
14770,爱宠大机密,9.1%,1795.73,35,7.0%,29.8%
14771,我们诞生在中国,3.4%,687.58,33,2.8%,30.5%
14772,海洋之歌,1.6%,333.80,19,2.8%,20.3%
14773,那件疯狂的小事叫爱情,1.6%,328.85,8,6.6%,7.8%
14774,诺亚方舟漂流记,1.4%,281.69,15,2.9%,16.4%
14775,绝地逃亡,0.5%,113.96,17,0.9%,20.6%
14776,精灵王座,0.4%,80.01,9,1.2%,9.4%
14777,夏有乔木 雅望天堂,0.3%,59.94,9,0.9%,12.1%
14778,神秘世界历险记3,0.2%,49.77,24,0.2%,25.9%
14779,新大头儿子和小头爸爸2一日成才,0.1%,34.84,34,0.1%,30.3%
14780,封神传奇,<0.1%,11.83,7,0.2%,10.0%
14781,龙拳小子,<0.1%,11.72,43,<0.1%,55.9%
14782,老阿姨,<0.1%,11.48,107,<0.1%,100%
14783,泰山归来：险战丛林,<0.1%,9.65,16,<0.1%,17.1%
14784,古曼,<0.1%,8.45,5,0.3%,7.8%
14785,谎言西西里,<0.1%,5.96,4,0.2%,5.7%
14786,寒战2,<0.1%,5.05,16,<0.1%,18.5%
14787,我最好朋友的婚礼,<0.1%,4.62,5,0.1%,7.3%
14788,大鱼海棠,<0.1%,3.58,13,<0.1%,16.9%
14789,陆垚知马俐,<0.1%,3.55,29,<0.1%,72.5%
14790,少年师爷之大禹宝藏,<0.1%,3.41,47,<0.1%,41.9%
14791,快手枪手快枪手,<0.1%,1.98,114,<0.1%,--
14792,超级保镖,<0.1%,1.62,63,<0.1%,100%
14793,宝贝当家,<0.1%,1.39,14,<0.1%,33.9%
14794,在世界中心呼唤爱,<0.1%,1.39,68,<0.1%,45.7%
14795,使徒行者,35.5%,3677.06,25,24.1%,17.5%
14796,微微一笑很倾城,19.8%,2047.84,15,20.5%,11.8%
14797,盗墓笔记,15.4%,1593.81,15,14.5%,10.4%
14798,危城,12.5%,1293.81,13,14.6%,10.0%
14799,爱宠大机密,7.4%,766.41,16,7.1%,14.2%
14800,我们诞生在中国,3.1%,329.80,14,3.4%,12.8%
14801,那件疯狂的小事叫爱情,1.8%,192.24,6,5.9%,5.7%
14802,海洋之歌,1.2%,132.64,9,2.7%,8.9%
14803,诺亚方舟漂流记,1.1%,116.62,8,2.6%,8.1%
14804,绝地逃亡,0.7%,75.86,11,1.1%,12.4%
14805,夏有乔木 雅望天堂,0.4%,42.14,6,0.9%,8.4%
14806,神秘世界历险记3,0.1%,17.20,9,0.2%,9.7%
14807,古曼,<0.1%,8.17,5,0.4%,6.8%
14808,封神传奇,<0.1%,7.54,4,0.2%,6.1%
14809,泰山归来：险战丛林,<0.1%,6.36,8,0.1%,9.2%
14810,老阿姨,<0.1%,6.05,62,<0.1%,65.7%
14811,龙拳小子,<0.1%,4.32,27,<0.1%,26.6%
14812,谎言西西里,<0.1%,3.44,2,0.2%,2.7%
14813,我最好朋友的婚礼,<0.1%,2.93,3,0.1%,4.5%
14814,在世界中心呼唤爱,<0.1%,2.56,120,<0.1%,66.8%
14815,寒战2,<0.1%,2.54,7,<0.1%,8.4%
14816,大鱼海棠,<0.1%,2.12,8,<0.1%,9.8%
14817,幸运是我,<0.1%,1.65,166,<0.1%,100.0%
14818,使徒行者,35.1%,3333.12,22,24.8%,15.3%
14819,微微一笑很倾城,18.2%,1735.42,13,20.2%,10.5%
14820,盗墓笔记,15.8%,1507.35,14,14.6%,9.8%
14821,危城,12.4%,1180.42,12,14.1%,9.6%
14822,爱宠大机密,8.0%,764.00,16,7.5%,13.6%
14823,我们诞生在中国,3.8%,366.34,14,4.0%,12.2%
14824,那件疯狂的小事叫爱情,1.7%,166.66,6,4.9%,6.2%
14825,海洋之歌,1.2%,120.09,8,2.6%,8.2%
14826,诺亚方舟漂流记,1.0%,102.40,7,2.5%,7.4%
14827,绝地逃亡,0.8%,77.17,10,1.1%,11.7%
14828,夏有乔木 雅望天堂,0.3%,34.80,5,0.9%,7.3%
14829,龙拳小子,0.2%,27.78,75,<0.1%,100%
14830,神秘世界历险记3,0.1%,16.99,9,0.3%,9.7%
14831,古曼,0.1%,9.83,6,0.4%,7.9%
14832,老阿姨,0.1%,9.76,72,<0.1%,62.3%
14833,封神传奇,<0.1%,8.65,5,0.2%,6.6%
14834,泰山归来：险战丛林,<0.1%,6.02,7,0.1%,7.8%
14835,寒战2,<0.1%,3.15,8,<0.1%,9.9%
14836,我最好朋友的婚礼,<0.1%,3.07,3,0.1%,4.5%
14837,新大头儿子和小头爸爸2一日成才,<0.1%,3.02,153,<0.1%,100%
14838,大鱼海棠,<0.1%,2.43,8,<0.1%,9.3%
14839,谎言西西里,<0.1%,2.13,2,0.2%,1.9%
14840,使徒行者,34.6%,2932.08,19,25.1%,13.2%
14841,微微一笑很倾城,17.0%,1445.83,11,19.4%,9.1%
14842,盗墓笔记,15.4%,1311.69,12,14.6%,8.6%
14843,危城,12.6%,1071.18,12,13.5%,9.1%
14844,爱宠大机密,8.0%,681.07,14,7.7%,11.9%
14845,我们诞生在中国,3.8%,322.87,12,4.1%,10.6%
14846,那件疯狂的小事叫爱情,1.5%,133.54,5,4.2%,5.7%
14847,海洋之歌,1.2%,105.21,7,2.6%,7.4%
14848,诺亚方舟漂流记,1.0%,88.92,7,2.3%,6.8%
14849,七月半2：前世今生,1.0%,85.60,9,1.8%,9.4%
14850,绝地逃亡,0.7%,67.38,9,1.1%,9.9%
14851,老阿姨,0.3%,31.54,101,<0.1%,100%
14852,夏有乔木 雅望天堂,0.3%,28.68,5,0.8%,6.7%
14853,神秘世界历险记3,0.1%,15.48,8,0.3%,8.2%
14854,封神传奇,<0.1%,5.72,3,0.2%,4.5%
14855,泰山归来：险战丛林,<0.1%,5.47,6,0.1%,7.4%
14856,我最好朋友的婚礼,<0.1%,4.61,4,0.1%,6.9%
14857,古曼,<0.1%,4.24,4,0.2%,6.3%
14858,龙拳小子,<0.1%,2.85,20,<0.1%,22.7%
14859,谎言西西里,<0.1%,2.48,2,0.2%,2.2%
14860,在世界中心呼唤爱,<0.1%,2.40,155,<0.1%,74.0%
14861,寒战2,<0.1%,2.26,7,<0.1%,8.0%
14862,大鱼海棠,<0.1%,2.10,6,<0.1%,7.9%
14863,毛丰美,<0.1%,1.05,117,<0.1%,100%
14864,使徒行者,34.4%,2881.77,19,25.3%,12.9%
14865,微微一笑很倾城,16.9%,1419.51,11,19.2%,9.1%
14866,盗墓笔记,15.7%,1315.57,12,14.7%,8.6%
14867,危城,12.6%,1058.51,12,13.4%,9.1%
14868,爱宠大机密,8.0%,673.84,13,7.9%,11.5%
14869,我们诞生在中国,3.7%,316.06,12,4.1%,10.3%
14870,那件疯狂的小事叫爱情,1.4%,124.00,5,4.0%,5.6%
14871,海洋之歌,1.1%,98.94,7,2.6%,7.0%
14872,诺亚方舟漂流记,0.9%,75.85,6,2.3%,5.7%
14873,绝地逃亡,0.8%,72.71,9,1.2%,10.4%
14874,七月半2：前世今生,0.7%,65.96,8,1.6%,8.0%
14875,老阿姨,0.4%,38.26,101,<0.1%,100%
14876,夏有乔木 雅望天堂,0.3%,28.15,5,0.8%,6.6%
14877,神秘世界历险记3,0.1%,14.07,7,0.3%,7.2%
14878,封神传奇,<0.1%,6.47,4,0.2%,5.1%
14879,火海凌云,<0.1%,6.18,8,0.1%,4.0%
14880,他是龙,<0.1%,6.14,9,0.1%,6.6%
14881,泰山归来：险战丛林,<0.1%,4.90,7,<0.1%,8.7%
14882,我最好朋友的婚礼,<0.1%,3.94,4,0.1%,6.9%
14883,古曼,<0.1%,3.74,4,0.2%,6.0%
14884,龙拳小子,<0.1%,3.59,24,<0.1%,39.1%
14885,大鱼海棠,<0.1%,2.46,7,<0.1%,9.6%
14886,寒战2,<0.1%,2.34,7,<0.1%,8.8%
14887,谎言西西里,<0.1%,1.62,2,0.2%,2.0%
14888,毛丰美,<0.1%,1.08,20,<0.1%,41.0%
14889,使徒行者,24.3%,2892.41,25,17.4%,16.9%
14890,新大头儿子和小头爸爸2一日成才,14.5%,1721.74,27,10.4%,25.6%
14891,他是龙,12.6%,1494.97,15,14.7%,11.0%
14892,微微一笑很倾城,10.4%,1241.88,18,9.9%,15.9%
14893,盗墓笔记,9.2%,1092.89,17,8.4%,13.0%
14894,火海凌云,6.9%,823.21,11,11.2%,7.4%
14895,精灵王座,5.2%,618.57,15,6.0%,13.5%
14896,危城,4.6%,552.53,16,4.8%,13.2%
14897,爱宠大机密,3.6%,432.04,18,3.3%,15.5%
14898,我们诞生在中国,2.2%,264.39,22,1.6%,18.8%
14899,终极硬汉,2.2%,262.19,9,5.5%,9.0%
14900,七月半2：前世今生,1.1%,134.69,10,2.4%,11.1%
14901,老阿姨,0.3%,45.87,115,<0.1%,93.6%
14902,海洋之歌,0.2%,33.73,11,0.4%,11.8%
14903,绝地逃亡,0.2%,30.68,12,0.3%,14.0%
14904,那件疯狂的小事叫爱情,0.2%,29.71,6,0.7%,7.4%
14905,诺亚方舟漂流记,0.1%,13.86,7,0.3%,7.3%
14906,夏有乔木 雅望天堂,<0.1%,11.03,6,0.2%,10.7%
14907,吉祥宝宝之我是食神,<0.1%,9.79,4,0.4%,3.8%
14908,神秘世界历险记3,<0.1%,3.63,7,<0.1%,7.3%
14909,毛丰美,<0.1%,2.73,61,<0.1%,100%
14910,龙拳小子,<0.1%,2.70,33,<0.1%,55.8%
14911,封神传奇,<0.1%,2.15,3,<0.1%,5.0%
14912,寒战2,<0.1%,2.02,11,<0.1%,12.5%
14913,我最好朋友的婚礼,<0.1%,1.44,7,<0.1%,19.5%
14914,大鱼海棠,<0.1%,1.17,7,<0.1%,10.1%
14915,大火种,<0.1%,1.07,78,<0.1%,--
14916,李三娘,<0.1%,1.04,26,<0.1%,--
14917,使徒行者,28.0%,4339.32,35,18.3%,22.9%
14918,新大头儿子和小头爸爸2一日成才,13.1%,2025.37,23,13.6%,20.4%
14919,他是龙,10.5%,1634.22,17,13.3%,12.9%
14920,盗墓笔记,10.2%,1589.24,22,9.0%,16.7%
14921,微微一笑很倾城,10.2%,1580.13,21,10.1%,19.2%
14922,火海凌云,5.7%,893.55,13,9.1%,9.2%
14923,爱宠大机密,5.4%,842.31,29,3.8%,24.4%
14924,危城,5.0%,781.30,22,4.4%,19.4%
14925,我们诞生在中国,3.7%,576.05,37,2.0%,31.4%
14926,精灵王座,3.7%,574.01,13,6.2%,11.6%
14927,七月半2：前世今生,0.7%,115.47,9,2.3%,10.3%
14928,终极硬汉,0.7%,113.00,5,4.0%,4.9%
14929,海洋之歌,0.4%,65.00,18,0.5%,19.9%
14930,那件疯狂的小事叫爱情,0.3%,52.96,11,0.6%,13.9%
14931,绝地逃亡,0.3%,49.35,16,0.4%,18.5%
14932,诺亚方舟漂流记,0.1%,25.88,11,0.3%,13.4%
14933,老阿姨,0.1%,19.12,99,<0.1%,100%
14934,夏有乔木 雅望天堂,<0.1%,13.84,8,0.2%,13.4%
14935,幸运是我,<0.1%,13.29,109,<0.1%,100%
14936,神秘世界历险记3,<0.1%,7.37,11,0.1%,11.0%
14937,吉祥宝宝之我是食神,<0.1%,7.12,7,0.2%,6.9%
14938,少年师爷之大禹宝藏,<0.1%,5.41,93,<0.1%,92.1%
14939,封神传奇,<0.1%,3.25,5,<0.1%,7.4%
14940,龙拳小子,<0.1%,2.84,26,<0.1%,48.5%
14941,寒战2,<0.1%,2.76,15,<0.1%,16.9%
14942,大鱼海棠,<0.1%,2.54,13,<0.1%,16.2%
14943,李三娘,<0.1%,1.22,28,<0.1%,--
14944,古曼,<0.1%,1.08,4,<0.1%,9.1%
14945,绝战,<0.1%,1.04,208,<0.1%,72.2%
14946,在世界中心呼唤爱,<0.1%,1.03,75,<0.1%,46.1%
14947,使徒行者,28.4%,4049.47,31,19.1%,20.7%
14948,新大头儿子和小头爸爸2一日成才,11.6%,1657.11,19,13.4%,16.9%
14949,盗墓笔记,11.4%,1634.07,21,9.5%,16.3%
14950,微微一笑很倾城,10.0%,1424.61,18,10.5%,16.8%
14951,他是龙,9.8%,1406.31,16,12.6%,11.9%
14952,爱宠大机密,6.0%,857.75,28,4.2%,23.1%
14953,火海凌云,5.6%,804.68,13,8.3%,9.1%
14954,危城,5.4%,776.62,22,4.6%,18.7%
14955,精灵王座,3.8%,550.25,13,5.9%,11.8%
14956,我们诞生在中国,3.8%,546.31,31,2.3%,26.2%
14957,七月半2：前世今生,0.6%,94.13,8,2.2%,8.6%
14958,海洋之歌,0.4%,62.77,17,0.5%,17.7%
14959,终极硬汉,0.3%,56.02,3,3.2%,2.9%
14960,绝地逃亡,0.3%,53.51,16,0.4%,18.1%
14961,那件疯狂的小事叫爱情,0.2%,42.11,9,0.7%,10.4%
14962,诺亚方舟漂流记,0.1%,25.72,11,0.3%,13.0%
14963,夏有乔木 雅望天堂,0.1%,16.07,8,0.2%,14.2%
14964,老阿姨,0.1%,14.24,86,<0.1%,100%
14965,神秘世界历险记3,<0.1%,9.40,14,0.1%,14.3%
14966,吉祥宝宝之我是食神,<0.1%,7.51,8,0.1%,8.5%
14967,龙拳小子,<0.1%,5.21,47,<0.1%,88.1%
14968,喊·山,<0.1%,4.49,141,<0.1%,--
14969,封神传奇,<0.1%,3.90,6,<0.1%,8.0%
14970,少年师爷之大禹宝藏,<0.1%,3.37,131,<0.1%,92.4%
14971,大鱼海棠,<0.1%,2.91,13,<0.1%,15.5%
14972,寒战2,<0.1%,2.85,12,<0.1%,14.8%
14973,我最好朋友的婚礼,<0.1%,1.69,6,<0.1%,18.6%
14974,古曼,<0.1%,1.01,3,<0.1%,9.6%
14975,使徒行者,25.4%,1974.59,16,19.6%,10.5%
14976,盗墓笔记,11.8%,919.34,12,10.1%,9.2%
14977,微微一笑很倾城,11.4%,886.56,12,10.9%,10.4%
14978,他是龙,10.3%,800.31,10,12.3%,7.4%
14979,新大头儿子和小头爸爸2一日成才,8.6%,668.23,10,11.6%,8.4%
14980,危城,5.3%,418.11,12,4.9%,9.9%
14981,谍影重重5,5.2%,404.26,35,1.4%,17.3%
14982,爱宠大机密,5.0%,393.62,14,4.2%,11.5%
14983,火海凌云,4.6%,359.97,7,7.8%,4.6%
14984,精灵王座,3.6%,285.28,8,5.3%,7.2%
14985,我们诞生在中国,2.9%,227.15,14,2.3%,11.8%
14986,冰川时代5：星际碰撞,1.1%,87.16,13,1.0%,8.0%
14987,七月半2：前世今生,0.8%,68.89,6,2.1%,6.9%
14988,绝地逃亡,0.3%,25.31,11,0.3%,11.8%
14989,终极硬汉,0.3%,24.08,2,2.5%,1.6%
14990,海洋之歌,0.3%,23.86,7,0.5%,7.8%
14991,那件疯狂的小事叫爱情,0.2%,17.77,4,0.6%,4.9%
14992,夏有乔木 雅望天堂,0.1%,10.73,6,0.2%,9.3%
14993,老阿姨,0.1%,9.38,118,<0.1%,94.2%
14994,诺亚方舟漂流记,0.1%,8.85,5,0.3%,5.7%
14995,大火种,0.1%,8.07,116,<0.1%,78.6%
14996,在世界中心呼唤爱,<0.1%,5.68,106,<0.1%,100%
14997,神秘世界历险记3,<0.1%,3.44,6,<0.1%,5.9%
14998,封神传奇,<0.1%,2.35,4,<0.1%,5.3%
14999,毛丰美,<0.1%,1.89,105,<0.1%,100%
15000,龙拳小子,<0.1%,1.73,18,<0.1%,34.3%
15001,大鱼海棠,<0.1%,1.72,8,<0.1%,9.4%
15002,寒战2,<0.1%,1.43,7,<0.1%,7.4%
15003,吉祥宝宝之我是食神,<0.1%,1.24,2,0.1%,2.1%
15004,喊·山,<0.1%,1.10,100,<0.1%,--
15005,谍影重重5,47.6%,7461.73,29,36.0%,19.4%
15006,冰川时代5：星际碰撞,35.3%,5527.47,26,31.9%,20.1%
15007,使徒行者,6.3%,986.08,17,9.5%,17.6%
15008,微微一笑很倾城,2.3%,362.50,13,4.0%,16.2%
15009,盗墓笔记,2.0%,324.05,13,3.6%,14.9%
15010,新大头儿子和小头爸爸2一日成才,1.7%,279.29,12,4.0%,12.4%
15011,他是龙,0.9%,148.91,9,2.7%,9.1%
15012,我们诞生在中国,0.6%,105.12,17,0.9%,16.8%
15013,爱宠大机密,0.5%,81.11,14,0.9%,13.8%
15014,危城,0.4%,64.11,9,1.0%,10.1%
15015,精灵王座,0.2%,42.65,9,0.7%,10.3%
15016,七月半2：前世今生,0.2%,36.25,7,1.0%,8.9%
15017,火海凌云,0.1%,30.11,4,1.2%,3.8%
15018,老阿姨,0.1%,18.35,111,<0.1%,78.4%
15019,大火种,<0.1%,9.75,113,<0.1%,87.4%
15020,绝地逃亡,<0.1%,7.38,9,0.1%,12.0%
15021,夏有乔木 雅望天堂,<0.1%,6.76,7,0.1%,16.8%
15022,海洋之歌,<0.1%,6.50,6,0.1%,9.0%
15023,那件疯狂的小事叫爱情,<0.1%,3.16,3,0.2%,3.5%
15024,毛丰美,<0.1%,2.19,92,<0.1%,100%
15025,终极硬汉,<0.1%,2.05,1,0.3%,1.3%
15026,诺亚方舟漂流记,<0.1%,1.73,3,<0.1%,5.5%
15027,诡新娘,<0.1%,1.72,345,<0.1%,100.0%
15028,Hi，高考君,<0.1%,1.45,11,<0.1%,100%
15029,封神传奇,<0.1%,1.40,4,<0.1%,5.6%
15030,神秘世界历险记3,<0.1%,1.35,6,<0.1%,6.6%
15031,回到原点,<0.1%,1.29,129,<0.1%,100.0%
15032,幸运是我,<0.1%,1.06,71,<0.1%,100%
15033,谍影重重5,42.9%,5009.50,20,35.5%,13.1%
15034,冰川时代5：星际碰撞,34.7%,4052.58,19,32.3%,14.4%
15035,使徒行者,8.0%,942.25,16,9.5%,16.7%
15036,微微一笑很倾城,3.1%,369.74,13,4.2%,15.3%
15037,盗墓笔记,2.7%,322.72,12,3.9%,13.9%
15038,新大头儿子和小头爸爸2一日成才,2.2%,256.55,11,4.1%,10.9%
15039,他是龙,1.0%,124.48,8,2.4%,8.4%
15040,我们诞生在中国,0.9%,106.45,16,1.0%,15.4%
15041,爱宠大机密,0.6%,79.12,13,1.0%,12.5%
15042,危城,0.4%,57.92,9,0.9%,9.9%
15043,精灵王座,0.3%,40.95,9,0.7%,9.9%
15044,七月半2：前世今生,0.2%,34.34,6,1.1%,8.1%
15045,火海凌云,0.2%,27.78,4,1.0%,4.3%
15046,老阿姨,0.1%,20.11,118,<0.1%,74.2%
15047,大火种,0.1%,15.56,123,<0.1%,100%
15048,夏有乔木 雅望天堂,<0.1%,9.32,15,0.1%,35.3%
15049,海洋之歌,<0.1%,7.82,7,0.1%,9.7%
15050,绝地逃亡,<0.1%,7.43,9,0.1%,11.6%
15051,毛丰美,<0.1%,4.50,76,<0.1%,100%
15052,那件疯狂的小事叫爱情,<0.1%,3.59,3,0.2%,3.8%
15053,终极硬汉,<0.1%,1.82,1,0.3%,1.3%
15054,宝贝当家,<0.1%,1.69,25,<0.1%,100%
15055,爱在星空下,<0.1%,1.63,58,<0.1%,31.6%
15056,Hi，高考君,<0.1%,1.58,10,<0.1%,100%
15057,幸运是我,<0.1%,1.37,157,<0.1%,100%
15058,龙拳小子,<0.1%,1.33,32,<0.1%,69.1%
15059,狼兵吼,<0.1%,1.32,29,<0.1%,38.3%
15060,李三娘,<0.1%,1.06,25,<0.1%,--
15061,封神传奇,<0.1%,1.05,4,<0.1%,5.2%
15062,诺亚方舟漂流记,<0.1%,1.01,2,<0.1%,3.7%
15063,谍影重重5,40.0%,3927.06,16,34.8%,10.6%
15064,冰川时代5：星际碰撞,34.4%,3378.66,16,32.0%,12.0%
15065,使徒行者,9.1%,897.61,15,9.7%,15.6%
15066,微微一笑很倾城,3.8%,374.15,12,4.5%,14.4%
15067,盗墓笔记,3.4%,333.71,12,4.1%,13.3%
